Entity,Code,Year,Low-carbon energy (TWh - equivalent)
Italy,ITA,2011,248.60117
Italy,ITA,2012,275.36453
Italy,ITA,2013,327.3124
Italy,ITA,2014,347.87778
Italy,ITA,2015,313.9152
Italy,ITA,2016,309.06485
Italy,ITA,2017,296.87436
Italy,ITA,2018,328.604
Italy,ITA,2019,326.72565
Italy,ITA,2020,324.5157
Italy,ITA,2021,324.1556
Japan,JPN,1965,225.0091
Japan,JPN,1966,236.2942
Japan,JPN,1967,204.48639
Japan,JPN,1968,220.15323
Japan,JPN,1969,225.87932
Japan,JPN,1970,236.6443
Japan,JPN,1971,272.37555
Japan,JPN,1972,279.2448
Japan,JPN,1973,225.72629
Japan,JPN,1974,301.25272
Japan,JPN,1975,318.99722
Japan,JPN,1976,344.91733
Japan,JPN,1977,307.11307
Japan,JPN,1978,377.7782
Japan,JPN,1979,441.6179
Japan,JPN,1980,498.52866
Japan,JPN,1981,511.42996
Japan,JPN,1982,563.0202
Japan,JPN,1983,608.196
Japan,JPN,1984,630.94336
Japan,JPN,1985,737.87213
Japan,JPN,1986,751.78314
Japan,JPN,1987,803.04016
Japan,JPN,1988,810.9751
Japan,JPN,1989,852.456
Japan,JPN,1990,844.6379
Japan,JPN,1991,907.92334
Japan,JPN,1992,889.7604
Japan,JPN,1993,1012.96857
Japan,JPN,1994,965.4114
Japan,JPN,1995,1091.6897
Japan,JPN,1996,1117.0703
Japan,JPN,1997,1218.3171
Japan,JPN,1998,1239.1794
Japan,JPN,1999,1200.0979
Japan,JPN,2000,1206.8649
Japan,JPN,2001,1195.2557
Japan,JPN,2002,1171.4148
Japan,JPN,2003,969.29224
Japan,JPN,2004,1118.6395
Japan,JPN,2005,1105.2065
Japan,JPN,2006,1162.5911
Japan,JPN,2007,1051.4294
Japan,JPN,2008,972.22284
Japan,JPN,2009,1014.29553
Japan,JPN,2010,1114.5066
Japan,JPN,2011,752.10345
Japan,JPN,2012,361.06784
Japan,JPN,2013,376.08
Japan,JPN,2014,372.643
Japan,JPN,2015,439.05756
Japan,JPN,2016,462.44153
Japan,JPN,2017,531.1877
Japan,JPN,2018,615.41095
Japan,JPN,2019,657.8032
Japan,JPN,2020,639.23413
Japan,JPN,2021,716.9313
Kazakhstan,KAZ,1985,15.4073105
Kazakhstan,KAZ,1986,14.139703
Kazakhstan,KAZ,1987,16.949348
Kazakhstan,KAZ,1988,20.673763
Kazakhstan,KAZ,1989,21.850819
Kazakhstan,KAZ,1990,21.781181
Kazakhstan,KAZ,1991,22.820215
Kazakhstan,KAZ,1992,21.619398
Kazakhstan,KAZ,1993,23.82542
Kazakhstan,KAZ,1994,28.220652
Kazakhstan,KAZ,1995,24.8604
Kazakhstan,KAZ,1996,21.92849
Kazakhstan,KAZ,1997,20.0702
Kazakhstan,KAZ,1998,18.409674
Kazakhstan,KAZ,1999,18.132257
Kazakhstan,KAZ,2000,22.269234
Kazakhstan,KAZ,2001,23.740673
Kazakhstan,KAZ,2002,25.947104
Kazakhstan,KAZ,2003,25.012236
Kazakhstan,KAZ,2004,23.216507
Kazakhstan,KAZ,2005,22.49489
Kazakhstan,KAZ,2006,22.103302
Kazakhstan,KAZ,2007,23.105639
Kazakhstan,KAZ,2008,20.962551
Kazakhstan,KAZ,2009,19.211357
Kazakhstan,KAZ,2010,22.265757
Kazakhstan,KAZ,2011,21.74777
Kazakhstan,KAZ,2012,20.948252
Kazakhstan,KAZ,2013,21.084095
Kazakhstan,KAZ,2014,22.424116
Kazakhstan,KAZ,2015,25.442255
Kazakhstan,KAZ,2016,32.087955
Kazakhstan,KAZ,2017,30.991158
Kazakhstan,KAZ,2018,28.85389
Kazakhstan,KAZ,2019,29.2541
Kazakhstan,KAZ,2020,31.341372
Kazakhstan,KAZ,2021,31.572311
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00049722224
Kuwait,KWT,2014,0.008888889
Kuwait,KWT,2015,0.013694445
Kuwait,KWT,2016,0.13067694
Kuwait,KWT,2017,0.18302749
Kuwait,KWT,2018,0.14598416
Kuwait,KWT,2019,0.16391554
Kuwait,KWT,2020,0.16374221
Latvia,LVA,1985,8.807912
Latvia,LVA,1986,8.873252
Latvia,LVA,1987,10.938015
Latvia,LVA,1988,8.873252
Latvia,LVA,1989,10.663585
Latvia,LVA,1990,13.294623
Latvia,LVA,1991,9.684139
Latvia,LVA,1992,7.45457
Latvia,LVA,1993,8.504301
Latvia,LVA,1994,9.772849
Latvia,LVA,1995,8.684677
Latvia,LVA,1996,5.5029445
Latvia,LVA,1997,8.737906
Latvia,LVA,1998,12.768282
Latvia,LVA,1999,8.158336
Latvia,LVA,2000,8.350531
Latvia,LVA,2001,8.341142
Latvia,LVA,2002,7.2560377
Latvia,LVA,2003,6.7874994
Latvia,LVA,2004,9.2215605
Latvia,LVA,2005,9.792366
Latvia,LVA,2006,7.9450545
Latvia,LVA,2007,8.011825
Latvia,LVA,2008,9.043102
Latvia,LVA,2009,9.941681
Latvia,LVA,2010,10.116726
Latvia,LVA,2011,8.543717
Latvia,LVA,2012,11.361194
Latvia,LVA,2013,9.863772
Latvia,LVA,2014,7.811687
Latvia,LVA,2015,7.881683
Latvia,LVA,2016,9.746449
Latvia,LVA,2017,15.02926
Latvia,LVA,2018,9.772039
Latvia,LVA,2019,8.930182
Latvia,LVA,2020,10.079671
Latvia,LVA,2021,10.09588
Lithuania,LTU,1985,28.061605
Lithuania,LTU,1986,29.176619
Lithuania,LTU,1987,27.129942
Lithuania,LTU,1988,37.49071
Lithuania,LTU,1989,48.388073
Lithuania,LTU,1990,49.55558
Lithuania,LTU,1991,49.237213
Lithuania,LTU,1992,42.455166
Lithuania,LTU,1993,35.950027
Lithuania,LTU,1994,23.202448
Lithuania,LTU,1995,34.648056
Lithuania,LTU,1996,40.52461
Lithuania,LTU,1997,34.990593
Lithuania,LTU,1998,39.69274
Lithuania,LTU,1999,29.207766
Lithuania,LTU,2000,24.892344
Lithuania,LTU,2001,32.993134
Lithuania,LTU,2002,40.654064
Lithuania,LTU,2003,44.05632
Lithuania,LTU,2004,42.993614
Lithuania,LTU,2005,29.722872
Lithuania,LTU,2006,24.87027
Lithuania,LTU,2007,28.342018
Lithuania,LTU,2008,28.396585
Lithuania,LTU,2009,31.034576
Lithuania,LTU,2010,2.5897963
Lithuania,LTU,2011,3.1356912
Lithuania,LTU,2012,3.341045
Lithuania,LTU,2013,4.3248124
Lithuania,LTU,2014,4.2841544
Lithuania,LTU,2015,4.746293
Lithuania,LTU,2016,5.836313
Lithuania,LTU,2017,7.021191
Lithuania,LTU,2018,6.1321526
Lithuania,LTU,2019,6.8050623
Lithuania,LTU,2020,7.0991673
Lithuania,LTU,2021,6.661013
Lower-middle-income countries,,1965,90.21225
Lower-middle-income countries,,1966,94.551636
Lower-middle-income countries,,1967,104.92228
Lower-middle-income countries,,1968,123.321884
Lower-middle-income countries,,1969,139.17162
Lower-middle-income countries,,1970,151.78125
Lower-middle-income countries,,1971,155.73259
Lower-middle-income countries,,1972,157.11786
Lower-middle-income countries,,1973,166.82858
Lower-middle-income countries,,1974,166.61246
Lower-middle-income countries,,1975,191.80653
Lower-middle-income countries,,1976,204.33492
Lower-middle-income countries,,1977,220.14157
Lower-middle-income countries,,1978,268.78683
Lower-middle-income countries,,1979,265.39963
Lower-middle-income countries,,1980,278.59027
Lower-middle-income countries,,1981,298.8825
Lower-middle-income countries,,1982,275.4096
Lower-middle-income countries,,1983,278.3234
Lower-middle-income countries,,1984,307.77444
Lower-middle-income countries,,1985,507.90408
Lower-middle-income countries,,1986,484.82275
Lower-middle-income countries,,1987,509.33673
Lower-middle-income countries,,1988,607.9484
Lower-middle-income countries,,1989,614.1421
Lower-middle-income countries,,1990,673.5677
Lower-middle-income countries,,1991,692.687
Lower-middle-income countries,,1992,690.5171
Lower-middle-income countries,,1993,722.0847
Lower-middle-income countries,,1994,731.1117
Lower-middle-income countries,,1995,738.4146
Lower-middle-income countries,,1996,763.5293
Lower-middle-income countries,,1997,738.8225
Lower-middle-income countries,,1998,827.38306
Lower-middle-income countries,,1999,825.3039
Lower-middle-income countries,,2000,820.3861
Lower-middle-income countries,,2001,833.3689
Lower-middle-income countries,,2002,826.8998
Lower-middle-income countries,,2003,854.60156
Lower-middle-income countries,,2004,993.85803
Lower-middle-income countries,,2005,995.652
Lower-middle-income countries,,2006,1075.1324
Lower-middle-income countries,,2007,1124.263
Lower-middle-income countries,,2008,1074.3453
Lower-middle-income countries,,2009,1064.3977
Lower-middle-income countries,,2010,1150.5728
Lower-middle-income countries,,2011,1274.4609
Lower-middle-income countries,,2012,1233.9215
Lower-middle-income countries,,2013,1391.3154
Lower-middle-income countries,,2014,1430.4517
Lower-middle-income countries,,2015,1420.277
Lower-middle-income countries,,2016,1470.6465
Lower-middle-income countries,,2017,1629.9237
Lower-middle-income countries,,2018,1741.432
Lower-middle-income countries,,2019,1905.2471
Lower-middle-income countries,,2020,1962.8054
Lower-middle-income countries,,2021,2093.2437
Luxembourg,LUX,1965,0.25551942
Luxembourg,LUX,1966,0.2299325
Luxembourg,LUX,1967,0.25949636
Luxembourg,LUX,1968,0.26504084
Luxembourg,LUX,1969,0.23063639
Luxembourg,LUX,1970,0.2549339
Luxembourg,LUX,1971,0.14409415
Luxembourg,LUX,1972,0.16991445
Luxembourg,LUX,1973,0.15001693
Luxembourg,LUX,1974,0.22159387
Luxembourg,LUX,1975,0.19145028
Luxembourg,LUX,1976,0.1206275
Luxembourg,LUX,1977,0.2739919
Luxembourg,LUX,1978,0.26908055
Luxembourg,LUX,1979,0.2925311
Luxembourg,LUX,1980,0.30289972
Luxembourg,LUX,1981,0.3301
Luxembourg,LUX,1982,0.29954833
Luxembourg,LUX,1983,0.29299414
Luxembourg,LUX,1984,0.31468108
Luxembourg,LUX,1985,0.2632986
Luxembourg,LUX,1986,0.30883777
Luxembourg,LUX,1987,0.36616692
Luxembourg,LUX,1988,0.34537503
Luxembourg,LUX,1989,0.26783055
Luxembourg,LUX,1990,0.24690777
Luxembourg,LUX,1991,0.29300138
Luxembourg,LUX,1992,0.24456139
Luxembourg,LUX,1993,0.24508193
Luxembourg,LUX,1994,0.30243942
Luxembourg,LUX,1995,0.32244056
Luxembourg,LUX,1996,0.22673249
Luxembourg,LUX,1997,0.30830002
Luxembourg,LUX,1998,0.42706525
Luxembourg,LUX,1999,0.36474302
Luxembourg,LUX,2000,0.50983524
Luxembourg,LUX,2001,0.49922308
Luxembourg,LUX,2002,0.44895834
Luxembourg,LUX,2003,0.4192908
Luxembourg,LUX,2004,0.5758011
Luxembourg,LUX,2005,0.6137772
Luxembourg,LUX,2006,0.71805996
Luxembourg,LUX,2007,0.7709111
Luxembourg,LUX,2008,0.8201255
Luxembourg,LUX,2009,0.77915585
Luxembourg,LUX,2010,0.77899885
Luxembourg,LUX,2011,0.7183142
Luxembourg,LUX,2012,0.88699967
Luxembourg,LUX,2013,1.0528473
Luxembourg,LUX,2014,1.1328847
Luxembourg,LUX,2015,1.2229799
Luxembourg,LUX,2016,1.2960825
Luxembourg,LUX,2017,1.6886009
Luxembourg,LUX,2018,1.9297526
Luxembourg,LUX,2019,2.2533786
Luxembourg,LUX,2020,2.77354
Luxembourg,LUX,2021,2.9861615
Malaysia,MYS,1965,1.7357528
Malaysia,MYS,1966,2.0462365
Malaysia,MYS,1967,2.1438172
Malaysia,MYS,1968,2.3774195
Malaysia,MYS,1969,2.9983873
Malaysia,MYS,1970,3.554301
Malaysia,MYS,1971,3.0930107
Malaysia,MYS,1972,3.4123657
Malaysia,MYS,1973,3.276344
Malaysia,MYS,1974,2.9747312
Malaysia,MYS,1975,2.971774
Malaysia,MYS,1976,2.8032258
Malaysia,MYS,1977,2.2739246
Malaysia,MYS,1978,2.672972
Malaysia,MYS,1979,3.2631087
Malaysia,MYS,1980,4.165671
Malaysia,MYS,1981,4.616952
Malaysia,MYS,1982,4.4433823
Malaysia,MYS,1983,5.172375
Malaysia,MYS,1984,10.205894
Malaysia,MYS,1985,11.143169
Malaysia,MYS,1986,12.1845875
Malaysia,MYS,1987,14.68399
Malaysia,MYS,1988,16.940395
Malaysia,MYS,1989,15.65598
Malaysia,MYS,1990,11.906876
Malaysia,MYS,1991,13.156577
Malaysia,MYS,1992,12.6736555
Malaysia,MYS,1993,14.350269
Malaysia,MYS,1994,19.170162
Malaysia,MYS,1995,18.386559
Malaysia,MYS,1996,15.329032
Malaysia,MYS,1997,12.339516
Malaysia,MYS,1998,13.1793
Malaysia,MYS,1999,22.331182
Malaysia,MYS,2000,22.503622
Malaysia,MYS,2001,19.653246
Malaysia,MYS,2002,17.096416
Malaysia,MYS,2003,16.091185
Malaysia,MYS,2004,17.899305
Malaysia,MYS,2005,19.091908
Malaysia,MYS,2006,19.983313
Malaysia,MYS,2007,19.269487
Malaysia,MYS,2008,24.481546
Malaysia,MYS,2009,23.689701
Malaysia,MYS,2010,21.687065
Malaysia,MYS,2011,27.131847
Malaysia,MYS,2012,30.17845
Malaysia,MYS,2013,36.063553
Malaysia,MYS,2014,39.096565
Malaysia,MYS,2015,40.62947
Malaysia,MYS,2016,56.86096
Malaysia,MYS,2017,74.76526
Malaysia,MYS,2018,75.63354
Malaysia,MYS,2019,76.70701
Malaysia,MYS,2020,81.62267
Malaysia,MYS,2021,93.827576
Mexico,MEX,1965,26.207796
Mexico,MEX,1966,29.918816
Mexico,MEX,1967,32.57715
Mexico,MEX,1968,37.382256
Mexico,MEX,1969,39.641396
Mexico,MEX,1970,44.36962
Mexico,MEX,1971,43.08925
Mexico,MEX,1972,45.924995
Mexico,MEX,1973,48.86571
Mexico,MEX,1974,50.719143
Mexico,MEX,1975,46.362843
Mexico,MEX,1976,52.665768
Mexico,MEX,1977,58.4333
Mexico,MEX,1978,49.650326
Mexico,MEX,1979,56.14089
Mexico,MEX,1980,52.59901
Mexico,MEX,1981,75.530525
Mexico,MEX,1982,71.46343
Mexico,MEX,1983,65.146416
Mexico,MEX,1984,73.83444
Mexico,MEX,1985,88.71556
Mexico,MEX,1986,72.607
Mexico,MEX,1987,69.562256
Mexico,MEX,1988,77.71535
Mexico,MEX,1989,89.293015
Mexico,MEX,1990,95.26899
Mexico,MEX,1991,95.639084
Mexico,MEX,1992,108.68126
Mexico,MEX,1993,111.48895
Mexico,MEX,1994,89.86514
Mexico,MEX,1995,124.06688
Mexico,MEX,1996,132.76082
Mexico,MEX,1997,124.51651
Mexico,MEX,1998,116.664894
Mexico,MEX,1999,142.5321
Mexico,MEX,2000,140.3196
Mexico,MEX,2001,127.00405
Mexico,MEX,2002,118.086105
Mexico,MEX,2003,107.34743
Mexico,MEX,2004,119.30285
Mexico,MEX,2005,132.81488
Mexico,MEX,2006,138.26236
Mexico,MEX,2007,130.04811
Mexico,MEX,2008,160.11948
Mexico,MEX,2009,126.2094
Mexico,MEX,2010,143.69963
Mexico,MEX,2011,152.42285
Mexico,MEX,2012,140.38242
Mexico,MEX,2013,139.98447
Mexico,MEX,2014,169.593
Mexico,MEX,2015,159.69395
Mexico,MEX,2016,160.30992
Mexico,MEX,2017,168.20752
Mexico,MEX,2018,186.64845
Mexico,MEX,2019,176.78728
Mexico,MEX,2020,197.41664
Mexico,MEX,2021,228.22903
Middle Africa (BP),,1965,11.635753
Middle Africa (BP),,1966,12.102957
Middle Africa (BP),,1967,11.372581
Middle Africa (BP),,1968,11.8634405
Middle Africa (BP),,1969,12.892473
Middle Africa (BP),,1970,14.385753
Middle Africa (BP),,1971,15.346774
Middle Africa (BP),,1972,15.701612
Middle Africa (BP),,1973,17.02043
Middle Africa (BP),,1974,16.709946
Middle Africa (BP),,1975,18.35403
Middle Africa (BP),,1976,17.66801
Middle Africa (BP),,1977,18.132257
Middle Africa (BP),,1978,18.21801
Middle Africa (BP),,1979,18.626074
Middle Africa (BP),,1980,19.63145
Middle Africa (BP),,1981,20.73441
Middle Africa (BP),,1982,21.58602
Middle Africa (BP),,1983,22.79543
Middle Africa (BP),,1984,23.848118
Middle Africa (BP),,1985,27.041666
Middle Africa (BP),,1986,27.908064
Middle Africa (BP),,1987,27.955376
Middle Africa (BP),,1988,28.398924
Middle Africa (BP),,1989,33.8457
Middle Africa (BP),,1990,30.43109
Middle Africa (BP),,1991,29.524452
Middle Africa (BP),,1992,32.02311
Middle Africa (BP),,1993,30.225258
Middle Africa (BP),,1994,28.806149
Middle Africa (BP),,1995,32.05588
Middle Africa (BP),,1996,32.155933
Middle Africa (BP),,1997,30.00029
Middle Africa (BP),,1998,29.370451
Middle Africa (BP),,1999,30.565075
Middle Africa (BP),,2000,33.642708
Middle Africa (BP),,2001,34.182484
Middle Africa (BP),,2002,34.290924
Middle Africa (BP),,2003,35.271854
Middle Africa (BP),,2004,40.610497
Middle Africa (BP),,2005,41.534863
Middle Africa (BP),,2006,46.70408
Middle Africa (BP),,2007,43.150402
Middle Africa (BP),,2008,45.90331
Middle Africa (BP),,2009,45.408348
Middle Africa (BP),,2010,46.977715
Middle Africa (BP),,2011,47.524982
Middle Africa (BP),,2012,46.73204
Middle Africa (BP),,2013,53.414932
Middle Africa (BP),,2014,56.367416
Middle Africa (BP),,2015,57.0308
Middle Africa (BP),,2016,59.47402
Middle Africa (BP),,2017,66.47634
Middle Africa (BP),,2018,74.933464
Middle Africa (BP),,2019,79.770836
Middle Africa (BP),,2020,86.19719
Middle Africa (BP),,2021,87.67317
Middle East (BP),,1965,6.9366736
Middle East (BP),,1966,7.5288396
Middle East (BP),,1967,8.364718
Middle East (BP),,1968,9.110934
Middle East (BP),,1969,10.041722
Middle East (BP),,1970,10.584957
Middle East (BP),,1971,11.103193
Middle East (BP),,1972,13.51097
Middle East (BP),,1973,11.089944
Middle East (BP),,1974,14.240672
Middle East (BP),,1975,16.087364
Middle East (BP),,1976,18.703072
Middle East (BP),,1977,20.989305
Middle East (BP),,1978,29.014738
Middle East (BP),,1979,28.433903
Middle East (BP),,1980,28.631645
Middle East (BP),,1981,30.20373
Middle East (BP),,1982,31.361448
Middle East (BP),,1983,30.223001
Middle East (BP),,1984,30.673695
Middle East (BP),,1985,30.865053
Middle East (BP),,1986,32.760483
Middle East (BP),,1987,41.146503
Middle East (BP),,1988,42.28199
Middle East (BP),,1989,37.32903
Middle East (BP),,1990,45.16582
Middle East (BP),,1991,32.556984
Middle East (BP),,1992,52.717384
Middle East (BP),,1993,59.28091
Middle East (BP),,1994,48.940407
Middle East (BP),,1995,55.158794
Middle East (BP),,1996,55.29384
Middle East (BP),,1997,47.104992
Middle East (BP),,1998,50.9003
Middle East (BP),,1999,35.007942
Middle East (BP),,2000,31.831745
Middle East (BP),,2001,34.283787
Middle East (BP),,2002,49.36862
Middle East (BP),,2003,53.87018
Middle East (BP),,2004,66.834564
Middle East (BP),,2005,68.93146
Middle East (BP),,2006,80.91055
Middle East (BP),,2007,76.07341
Middle East (BP),,2008,39.214756
Middle East (BP),,2009,34.865227
Middle East (BP),,2010,49.41437
Middle East (BP),,2011,52.717606
Middle East (BP),,2012,65.33568
Middle East (BP),,2013,78.409584
Middle East (BP),,2014,69.72759
Middle East (BP),,2015,60.7089
Middle East (BP),,2016,80.81066
Middle East (BP),,2017,85.5851
Middle East (BP),,2018,71.01254
Middle East (BP),,2019,155.81548
Middle East (BP),,2020,135.7494
Middle East (BP),,2021,135.70549
Morocco,MAR,1965,3.586828
Morocco,MAR,1966,3.1166666
Morocco,MAR,1967,2.7559137
Morocco,MAR,1968,3.1284945
Morocco,MAR,1969,4.0451612
Morocco,MAR,1970,3.9801073
Morocco,MAR,1971,4.4946237
Morocco,MAR,1972,4.7193546
Morocco,MAR,1973,3.524731
Morocco,MAR,1974,3.9534945
Morocco,MAR,1975,3.004301
Morocco,MAR,1976,2.9510753
Morocco,MAR,1977,4.03629
Morocco,MAR,1978,4.1870966
Morocco,MAR,1979,4.6779566
Morocco,MAR,1980,4.4798384
Morocco,MAR,1981,3.0279567
Morocco,MAR,1982,1.6913978
Morocco,MAR,1983,1.4223119
Morocco,MAR,1984,1.0822581
Morocco,MAR,1985,1.4370967
Morocco,MAR,1986,1.9013442
Morocco,MAR,1987,2.439516
Morocco,MAR,1988,2.767742
Morocco,MAR,1989,3.4212368
Morocco,MAR,1990,3.6075268
Morocco,MAR,1991,3.6252687
Morocco,MAR,1992,2.8505375
Morocco,MAR,1993,1.3099461
Morocco,MAR,1994,2.483871
Morocco,MAR,1995,1.8067205
Morocco,MAR,1996,5.786828
Morocco,MAR,1997,6.159408
Morocco,MAR,1998,5.25457
Morocco,MAR,1999,2.439516
Morocco,MAR,2000,2.3123655
Morocco,MAR,2001,3.1378512
Morocco,MAR,2002,3.0239148
Morocco,MAR,2003,4.7695794
Morocco,MAR,2004,5.159025
Morocco,MAR,2005,3.353346
Morocco,MAR,2006,3.3171744
Morocco,MAR,2007,3.3394237
Morocco,MAR,2008,3.4116938
Morocco,MAR,2009,8.265036
Morocco,MAR,2010,11.453984
Morocco,MAR,2011,7.442024
Morocco,MAR,2012,6.4685035
Morocco,MAR,2013,10.901673
Morocco,MAR,2014,9.647913
Morocco,MAR,2015,11.876288
Morocco,MAR,2016,12.467767
Morocco,MAR,2017,12.334846
Morocco,MAR,2018,17.155798
Morocco,MAR,2019,19.884281
Morocco,MAR,2020,18.329823
Morocco,MAR,2021,20.266642
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0.079450555
Netherlands,NLD,1969,0.89381725
Netherlands,NLD,1970,1.0442055
Netherlands,NLD,1971,1.1491935
Netherlands,NLD,1972,0.92503
Netherlands,NLD,1973,3.1439667
Netherlands,NLD,1974,9.298536
Netherlands,NLD,1975,12.026452
Netherlands,NLD,1976,13.77046
Netherlands,NLD,1977,13.294821
Netherlands,NLD,1978,15.386069
Netherlands,NLD,1979,13.430667
Netherlands,NLD,1980,15.186379
Netherlands,NLD,1981,13.84317
Netherlands,NLD,1982,11.903729
Netherlands,NLD,1983,10.921241
Netherlands,NLD,1984,10.584285
Netherlands,NLD,1985,12.480094
Netherlands,NLD,1986,13.740056
Netherlands,NLD,1987,12.339992
Netherlands,NLD,1988,13.146586
Netherlands,NLD,1989,14.454375
Netherlands,NLD,1990,12.492689
Netherlands,NLD,1991,12.407983
Netherlands,NLD,1992,13.975554
Netherlands,NLD,1993,14.746884
Netherlands,NLD,1994,15.253393
Netherlands,NLD,1995,15.848132
Netherlands,NLD,1996,17.539682
Netherlands,NLD,1997,13.185461
Netherlands,NLD,1998,18.119787
Netherlands,NLD,1999,18.761059
Netherlands,NLD,2000,20.442543
Netherlands,NLD,2001,21.533075
Netherlands,NLD,2002,23.37135
Netherlands,NLD,2003,23.434488
Netherlands,NLD,2004,26.933914
Netherlands,NLD,2005,34.096836
Netherlands,NLD,2006,34.697685
Netherlands,NLD,2007,38.170574
Netherlands,NLD,2008,43.123405
Netherlands,NLD,2009,48.40768
Netherlands,NLD,2010,47.287697
Netherlands,NLD,2011,52.69557
Netherlands,NLD,2012,52.279953
Netherlands,NLD,2013,48.100323
Netherlands,NLD,2014,49.21207
Netherlands,NLD,2015,54.835167
Netherlands,NLD,2016,57.01631
Netherlands,NLD,2017,62.85377
Netherlands,NLD,2018,68.020164
Netherlands,NLD,2019,81.863815
Netherlands,NLD,2020,111.453964
Netherlands,NLD,2021,129.03311
New Zealand,NZL,1965,33.450394
New Zealand,NZL,1966,35.807735
New Zealand,NZL,1967,36.39769
New Zealand,NZL,1968,38.48805
New Zealand,NZL,1969,38.173737
New Zealand,NZL,1970,41.078453
New Zealand,NZL,1971,46.126778
New Zealand,NZL,1972,48.704037
New Zealand,NZL,1973,48.16772
New Zealand,NZL,1974,51.04314
New Zealand,NZL,1975,55.49346
New Zealand,NZL,1976,51.908207
New Zealand,NZL,1977,49.3873
New Zealand,NZL,1978,52.23078
New Zealand,NZL,1979,60.113255
New Zealand,NZL,1980,63.104145
New Zealand,NZL,1981,63.955303
New Zealand,NZL,1982,59.97578
New Zealand,NZL,1983,64.308014
New Zealand,NZL,1984,66.59707
New Zealand,NZL,1985,64.2581
New Zealand,NZL,1986,71.53147
New Zealand,NZL,1987,71.01694
New Zealand,NZL,1988,74.101456
New Zealand,NZL,1989,74.29947
New Zealand,NZL,1990,77.2343
New Zealand,NZL,1991,76.8585
New Zealand,NZL,1992,71.37511
New Zealand,NZL,1993,78.905014
New Zealand,NZL,1994,85.43342
New Zealand,NZL,1995,90.31676
New Zealand,NZL,1996,86.10783
New Zealand,NZL,1997,77.743774
New Zealand,NZL,1998,84.603134
New Zealand,NZL,1999,78.2562
New Zealand,NZL,2000,83.52207
New Zealand,NZL,2001,74.31898
New Zealand,NZL,2002,82.70876
New Zealand,NZL,2003,78.27595
New Zealand,NZL,2004,89.19228
New Zealand,NZL,2005,79.31555
New Zealand,NZL,2006,80.29868
New Zealand,NZL,2007,81.388565
New Zealand,NZL,2008,79.33142
New Zealand,NZL,2009,87.11145
New Zealand,NZL,2010,91.18768
New Zealand,NZL,2011,93.45219
New Zealand,NZL,2012,87.843895
New Zealand,NZL,2013,88.56779
New Zealand,NZL,2014,94.13023
New Zealand,NZL,2015,96.1643
New Zealand,NZL,2016,99.32694
New Zealand,NZL,2017,96.19945
New Zealand,NZL,2018,98.28938
New Zealand,NZL,2019,96.99463
New Zealand,NZL,2020,93.452446
New Zealand,NZL,2021,94.00243
Non-OECD (BP),,1965,621.9824
Non-OECD (BP),,1966,680.4275
Non-OECD (BP),,1967,686.6188
Non-OECD (BP),,1968,783.51263
Non-OECD (BP),,1969,860.62854
Non-OECD (BP),,1970,953.01666
Non-OECD (BP),,1971,1009.77246
Non-OECD (BP),,1972,1078.3494
Non-OECD (BP),,1973,1142.4589
Non-OECD (BP),,1974,1279.622
Non-OECD (BP),,1975,1358.8372
Non-OECD (BP),,1976,1486.7198
Non-OECD (BP),,1977,1647.9888
Non-OECD (BP),,1978,1821.0522
Non-OECD (BP),,1979,1962.4885
Non-OECD (BP),,1980,2145.1978
Non-OECD (BP),,1981,2265.6938
Non-OECD (BP),,1982,2331.6824
Non-OECD (BP),,1983,2486.8635
Non-OECD (BP),,1984,2808.5986
Non-OECD (BP),,1985,3000.5183
Non-OECD (BP),,1986,3087.8745
Non-OECD (BP),,1987,3262.2437
Non-OECD (BP),,1988,3520.0754
Non-OECD (BP),,1989,3559.1797
Non-OECD (BP),,1990,3635.5894
